OrderYear,OrderMonth,City,CustomerID,CustomerName,Discount,记录数,OrderDate,OrderID,PostalCode,ProductCategory,ProductName,ProductSubCategory,Profit,Region,Sales,ShipDate,ShipMode,ShippingCost,State,UnitPrice
2010,2,San Diego,1723,Constance Flowers,0.05,1,2010/2/7,44002,92037,Office Supplies,Xerox 1923,Paper,-66.48,West,320.93,2010/2/9,Regular Air,5.66,California,6.68
2012,9,San Diego,2498,Arlene Long,0.1,1,2012/9/29,8419,92024,Office Supplies,Xerox 214,Paper,-86.62,West,298.84,2012/9/30,Regular Air,7.03,California,6.48
2011,9,San Diego,2498,Arlene Long,0.01,1,2011/9/30,16741,92024,Office Supplies,Xerox 1982,Paper,-42.38,West,289.61,2011/10/1,Regular Air,16.87,California,22.84
2010,2,San Diego,1723,Constance Flowers,0.03,1,2010/2/7,44002,92037,Office Supplies,Portfile? Personal File Boxes,Storage & Organization,-52.33,West,261.85,2010/2/7,Regular Air,9.47,California,17.7
2011,4,San Diego,1723,Constance Flowers,0.06,1,2011/4/30,14855,92037,Office Supplies,Avery Poly Binder Pockets,Binders and Binder Accessories,-150.903,West,174.9,2011/5/2,Express Air,5.47,California,3.58
2013,4,San Diego,1723,Constance Flowers,0.04,1,2013/4/3,33605,92037,Office Supplies,Self-Adhesive Ring Binder Labels,Binders and Binder Accessories,-218.5345,West,153.01,2013/4/5,Regular Air,6.83,California,3.52
2010,8,San Diego,2498,Arlene Long,0.08,1,2010/8/5,20007,92024,Office Supplies,Newell 323,Pens & Art Supplies,-46.25,West,148.36,2010/8/6,Regular Air,1.57,California,1.68
2013,12,San Diego,1783,Erin Y Stewart,0,1,2013/12/12,89867,92105,Office Supplies,Staples Brown Kraft Recycled Clasp Envelopes,Envelopes,-20.46576,West,134.11,2013/12/13,Express Air,5.3,California,5.58
2013,10,San Diego,1783,Erin Y Stewart,0.01,1,2013/10/14,89865,92105,Office Supplies,"Avery Flip-Chart Easel Binder, Black",Binders and Binder Accessories,-48.208,West,119.44,2013/10/14,Regular Air,15.1,California,22.38
2011,4,San Diego,1723,Constance Flowers,0.1,1,2011/4/30,14855,92037,Furniture,Eldon Pizzaz? Desk Accessories,Office Furnishings,-150.53,West,103.8,2011/5/2,Regular Air,4.57,California,2.23
2013,12,San Diego,1783,Erin Y Stewart,0.1,1,2013/12/12,89867,92105,Office Supplies,"Array? Parchment Paper, Assorted Colors",Paper,-55.91376,West,86.56,2013/12/13,Regular Air,11.15,California,7.28
2013,12,San Francisco,181,Wesley Waller,0.01,1,2013/12/23,7751,94122,Furniture,Global Deluxe Office Fabric Chairs,Chairs & Chairmats,-768.14,West,9095.8,2013/12/24,Delivery Truck,58.2,California,95.98
2010,8,San Francisco,3196,Rick Foster Hawkins,0.03,1,2010/8/2,24294,94109,Technology,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Office Machines,1951.3,West,8717.75,2010/8/3,Delivery Truck,15.59,California,200.97
2011,1,San Francisco,1836,Dwight Albright Huffman,0.05,1,2011/1/9,86601,94110,Technology,Canon Image Class D660 Copier,Copiers and Fax,5049.8892,West,7318.68,2011/1/13,Regular Air,24.49,California,599.99
2011,10,San Francisco,1796,Carlos Johnson,0.03,1,2011/10/16,90777,94110,Office Supplies,Ibico Hi-Tech Manual Binding System,Binders and Binder Accessories,3189.1248,West,4621.92,2011/10/20,Express Air,19.99,California,304.99
2012,12,San Francisco,1836,Dwight Albright Huffman,0.06,1,2012/12/10,86605,94110,Furniture,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Chairs & Chairmats,2863.545,West,4291.43,2012/12/11,Delivery Truck,30,California,350.98
2012,4,San Francisco,3196,Rick Foster Hawkins,0.04,1,2012/4/11,15907,94109,Furniture,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Office Furnishings,950.68,West,4135.88,2012/4/14,Express Air,13.99,California,105.98
2013,2,San Francisco,1836,Dwight Albright Huffman,0.08,1,2013/2/26,86606,94110,Office Supplies,Fellowes PB300 Plastic Comb Binding Machine,Binders and Binder Accessories,2844.7182,West,4122.78,2013/3/1,Regular Air,19.99,California,387.99
2013,3,San Francisco,1796,Carlos Johnson,0.01,1,2013/3/23,90778,94110,Office Supplies,GBC DocuBind 200 Manual Binding Machine,Binders and Binder Accessories,2326.2453,West,3371.37,2013/3/25,Express Air,19.99,California,420.98
2013,3,San Francisco,1796,Carlos Johnson,0.05,1,2013/3/23,90778,94110,Technology,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Office Machines,-7961.4309,West,3360.3,2013/3/24,Delivery Truck,8.73,California,3502.14
2011,10,San Francisco,3196,Rick Foster Hawkins,0.03,1,2011/10/7,34246,94109,Technology,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Office Machines,153.864,West,3356.48,2011/10/8,Regular Air,19.99,California,99.99
2011,11,San Francisco,181,Wesley Waller,0.09,1,2011/11/3,23271,94122,Technology,"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",Office Machines,-1748.3433,West,2383.74,2011/11/4,Delivery Truck,55.3,California,808.49
2012,4,San Francisco,3196,Rick Foster Hawkins,0.01,1,2012/4/11,15907,94109,Furniture,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Bookcases,-1414.41,West,2041.6,2012/4/13,Delivery Truck,54.11,California,48.58
2013,8,San Francisco,1796,Carlos Johnson,0.01,1,2013/8/2,90780,94110,Furniture,"Hon Metal Bookcases, Black",Bookcases,162.50136,West,1858.23,2013/8/7,Delivery Truck,26.74,California,70.98
2013,8,San Francisco,1796,Carlos Johnson,0.05,1,2013/8/2,90780,94110,Furniture,"Lesro Round Back Collection Coffee Table, End Table",Tables,-249.98192,West,1491.25,2013/8/4,Regular Air,69,California,182.55
2013,3,San Francisco,1796,Carlos Johnson,0.05,1,2013/3/23,90778,94110,Furniture,"Sauder Forest Hills Library, Woodland Oak Finish",Bookcases,-427.99,West,1263.15,2013/3/25,Delivery Truck,36.09,California,140.98
2013,5,San Francisco,1796,Carlos Johnson,0.08,1,2013/5/11,90779,94110,Technology,Canon Image Class D660 Copier,Copiers and Fax,-1352.68,West,1126.06,2013/5/12,Regular Air,24.49,California,599.99
2013,11,San Francisco,181,Wesley Waller,0.07,1,2013/11/22,3585,94122,Office Supplies,Riverleaf Stik-Withit? Designer Note Cubes?,Paper,78.05,West,933.07,2013/11/22,Regular Air,2.06,California,10.06
2010,2,San Francisco,181,Wesley Waller,0.02,1,2010/2/21,38087,94122,Technology,Zoom V.92 USB External Faxmodem,Computer Peripherals,-76.89,West,901.81,2010/2/21,Regular Air,19.99,California,49.99
2013,8,San Francisco,1796,Carlos Johnson,0.07,1,2013/8/2,90780,94110,Furniture,"Bush Westfield Collection Bookcases, Fully Assembled",Bookcases,-83.55344,West,888.48,2013/8/7,Delivery Truck,35.84,California,100.98
2010,10,San Francisco,1836,Dwight Albright Huffman,0.01,1,2010/10/19,86600,94110,Technology,CF 688,Telephones and Communication,-219.07908,West,675.83,2010/10/20,Express Air,8.99,California,155.99
2011,10,San Francisco,3196,Rick Foster Hawkins,0.01,1,2011/10/7,34246,94109,Office Supplies,"Peel & Seel? Recycled Catalog Envelopes, Brown",Envelopes,1.528,West,585.62,2011/10/9,Regular Air,6.97,California,11.58
2013,12,San Francisco,1796,Carlos Johnson,0.1,1,2013/12/17,90782,94110,Office Supplies,Kensington 4 Outlet MasterPiece? Compact Power Control Center,Appliances,320.12032,West,522.56,2013/12/19,Regular Air,0.99,California,81.32
2013,5,San Francisco,1796,Carlos Johnson,0.08,1,2013/5/11,90779,94110,Technology,Talkabout T8367,Telephones and Communication,156.114,West,444.08,2013/5/13,Regular Air,8.99,California,65.99
2011,10,San Francisco,3196,Rick Foster Hawkins,0.03,1,2011/10/7,34246,94109,Office Supplies,Eureka Disposable Bags for Sanitaire? Vibra Groomer I? Upright Vac,Appliances,-308.532,West,358.93,2011/10/8,Regular Air,6.89,California,4.06
2011,3,San Francisco,181,Wesley Waller,0.02,1,2011/3/19,12643,94122,Office Supplies,White GlueTop Scratch Pads,Paper,143.23,West,345.69,2011/3/21,Regular Air,1.97,California,15.04
2010,11,San Francisco,181,Wesley Waller,0.07,1,2010/11/22,3585,94122,Office Supplies,Newell 323,Pens & Art Supplies,-35.75,West,186.59,2010/11/23,Regular Air,1.57,California,1.68
2011,9,San Francisco,1796,Carlos Johnson,0.01,1,2011/9/26,90776,94110,Office Supplies,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Envelopes,37.9,West,132.66,2011/9/27,Regular Air,4.8,California,10.98
2012,3,San Francisco,181,Wesley Waller,0.08,1,2012/3/21,42213,94122,Office Supplies,Avery 494,Labels,35.92,West,125.43,2012/3/23,Regular Air,0.5,California,2.61
2011,4,San Francisco,1796,Carlos Johnson,0.09,1,2011/4/10,90775,94110,Office Supplies,"Wirebound Service Call Books, 5 1/2"" x 4""",Paper,64.7772,West,93.88,2011/4/12,Regular Air,2.03,California,9.68
2013,3,San Francisco,1796,Carlos Johnson,0.07,1,2013/3/23,90778,94110,Technology,Accessory41,Telephones and Communication,-17.413,West,92,2013/3/26,Regular Air,5.99,California,35.99
2013,3,San Francisco,1836,Dwight Albright Huffman,0.08,1,2013/3/27,86607,94110,Furniture,"Deflect-o SuperTray? Unbreakable Stackable Tray, Letter, Black",Office Furnishings,61.0719,West,88.51,2013/3/28,Regular Air,8.55,California,29.18
2013,4,San Francisco,1836,Dwight Albright Huffman,0.06,1,2013/4/4,86608,94110,Technology,"80 Minute CD-R Spindle, 100/Pack - Staples",Computer Peripherals,-69.84,West,74.96,2013/4/6,Regular Air,1.99,California,39.48
2012,1,San Francisco,181,Wesley Waller,0.02,1,2012/1/16,25669,94122,Office Supplies,Avery 487,Labels,6.168,West,49.43,2012/1/16,Regular Air,0.5,California,3.69
2013,10,San Francisco,1796,Carlos Johnson,0.03,1,2013/10/23,90781,94110,Office Supplies,"#10 White Business Envelopes,4 1/8 x 9 1/2",Envelopes,12.5,West,48.34,2013/10/24,Regular Air,1.39,California,15.67
2011,3,San Francisco,1836,Dwight Albright Huffman,0.03,1,2011/3/25,86602,94110,Office Supplies,Xerox 1897,Paper,-102.36,West,40.5,2011/3/28,Regular Air,6.07,California,4.98
2012,4,San Francisco,3196,Rick Foster Hawkins,0.09,1,2012/4/11,15907,94109,Office Supplies,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Paper,-5.41,West,28.05,2012/4/12,Regular Air,2.17,California,7.04
2011,4,San Francisco,1796,Carlos Johnson,0.03,1,2011/4/10,90775,94110,Office Supplies,Staples Bulldog Clip,Rubber Bands,11.7438,West,17.02,2011/4/15,Express Air,0.71,California,3.78
2011,10,Seattle,2565,Amanda Kay,0.04,1,2011/10/22,48800,98144,Technology,Canon imageCLASS 2200 Advanced Copier,Copiers and Fax,228.0904,West,50332.66,2011/10/23,Regular Air,24.49,Washington,3499.99
2012,11,Seattle,640,Neal Wolfe,0.01,1,2012/11/7,3008,98119,Office Supplies,Multimedia Mailers,Envelopes,3081.02,West,23161.2,2012/11/8,Regular Air,19.99,Washington,162.93
2011,9,Seattle,1280,Harold Albright,0.08,1,2011/9/23,33763,98119,Technology,Sharp AL-1530CS Digital Copier,Copiers and Fax,-234.79,West,19706,2011/9/25,Regular Air,24.49,Washington,499.99
2011,5,Seattle,308,Glen Caldwell,0.06,1,2011/5/11,24356,98115,Furniture,Global Leather Executive Chair,Chairs & Chairmats,3325.03,West,18407.67,2011/5/13,Delivery Truck,39,Washington,350.99
2012,1,Seattle,308,Glen Caldwell,0.1,1,2012/1/6,29958,98115,Furniture,Global Troy? Executive Leather Low-Back Tilter,Chairs & Chairmats,1363.316,West,16718.7,2012/1/8,Delivery Truck,26,Washington,500.98
2013,7,Seattle,2645,Ronnie Dodson,0,1,2013/7/9,2209,98103,Furniture,Hon 4070 Series Pagoda? Round Back Stacking Chairs,Chairs & Chairmats,2245.24,West,13255.99,2013/7/11,Delivery Truck,58.95,Washington,320.98
2013,9,Seattle,1280,Harold Albright,0,1,2013/9/5,49990,98119,Technology,Okidata ML390 Turbo Dot Matrix Printers,Office Machines,501.51,West,10779.37,2013/9/5,Delivery Truck,14.7,Washington,442.14
2011,12,Seattle,640,Neal Wolfe,0.07,1,2011/12/30,19556,98119,Furniture,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Chairs & Chairmats,-423.77,West,10671.2,2012/1/16,Delivery Truck,30,Washington,130.98
2013,10,Seattle,308,Glen Caldwell,0.1,1,2013/10/6,40194,98115,Furniture,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Chairs & Chairmats,290.66,West,9464.39,2013/10/7,Delivery Truck,30,Washington,160.98
2010,12,Seattle,494,Jimmy Alston Holder,0.02,1,2010/12/20,88908,98115,Technology,Okidata ML395C Color Dot Matrix Printer,Office Machines,3042.18,West,8637.44,2010/12/22,Delivery Truck,14.7,Washington,1360.14
2013,2,Seattle,308,Glen Caldwell,0.06,1,2013/2/27,19332,98115,Furniture,"Bevis Round Conference Table Top, X-Base",Tables,-433.290143,West,8246.86,2013/3/1,Delivery Truck,29.21,Washington,179.29
2010,2,Seattle,640,Neal Wolfe,0,1,2010/2/14,56452,98119,Furniture,Chromcraft Rectangular Conference Tables,Tables,1192.04,West,6686.34,2010/2/15,Delivery Truck,59.24,Washington,236.97
2011,12,Seattle,640,Neal Wolfe,0.08,1,2011/12/30,19556,98119,Technology,282,Telephones and Communication,727.362,West,6013.69,2012/1/27,Regular Air,4.23,Washington,115.99
2013,8,Seattle,308,Glen Caldwell,0.04,1,2013/8/14,37760,98115,Technology,Accessory34,Telephones and Communication,897.867,West,5546.06,2013/8/16,Regular Air,0.99,Washington,85.99
2012,12,Seattle,308,Glen Caldwell,0.1,1,2012/12/19,32450,98115,Furniture,KI Conference Tables,Tables,54.23085,West,5277.58,2012/12/19,Delivery Truck,89.3,Washington,70.89
2010,3,Seattle,698,Nelson Hensley,0.1,1,2010/3/27,32869,98105,Technology,2180,Telephones and Communication,930.987,West,5250.66,2010/3/28,Regular Air,8.99,Washington,175.99
2013,1,Seattle,117,Linda Weiss,0.07,1,2013/1/23,44295,98103,Technology,StarTAC 7797,Telephones and Communication,585.9468,West,5006.28,2013/1/25,Regular Air,2.5,Washington,115.99
2013,4,Seattle,698,Nelson Hensley,0.06,1,2013/4/18,54753,98105,Technology,T39m,Telephones and Communication,1380.321,West,4711.24,2013/4/19,Regular Air,3.9,Washington,155.99
2010,3,Seattle,640,Neal Wolfe,0.06,1,2010/3/20,11077,98119,Furniture,Rush Hierlooms Collection Rich Wood Bookcases,Bookcases,-229.68,West,4620.05,2010/3/24,Delivery Truck,35.02,Washington,160.98
2011,9,Seattle,2645,Ronnie Dodson,0.07,1,2011/9/25,33505,98103,Technology,3395,Telephones and Communication,310.572,West,4504.21,2011/9/25,Express Air,10.78,Washington,85.99
2013,10,Seattle,308,Glen Caldwell,0.07,1,2013/10/14,1447,98115,Technology,SC-3160,Telephones and Communication,239.4,West,4485.54,2013/10/17,Regular Air,8.99,Washington,65.99
2010,4,Seattle,640,Neal Wolfe,0,1,2010/4/30,45380,98119,Technology,KH 688,Telephones and Communication,1030.509,West,4170.87,2010/5/2,Express Air,4.2,Washington,195.99
2011,10,Seattle,308,Glen Caldwell,0,1,2011/10/6,40194,98115,Technology,Hewlett-Packard 2600DN Business Color Inkjet Printer,Office Machines,-17.29908,West,3825.05,2011/10/8,Delivery Truck,56.14,Washington,119.99
2011,11,Seattle,640,Neal Wolfe,0.01,1,2011/11/19,8001,98119,Office Supplies,Acco Perma? 3000 Stacking Storage Drawers,Storage & Organization,112.22,West,3607.56,2011/11/21,Regular Air,5.42,Washington,20.98
2012,5,Seattle,640,Neal Wolfe,0.04,1,2012/5/3,41539,98119,Technology,V 3600 Series,Telephones and Communication,398.223,West,3596.04,2012/5/4,Regular Air,8.99,Washington,65.99
2013,10,Seattle,308,Glen Caldwell,0.04,1,2013/10/29,40672,98115,Furniture,"Bush Westfield Collection Bookcases, Fully Assembled",Bookcases,-159.21,West,3438.06,2013/10/31,Delivery Truck,35.84,Washington,100.98
2011,8,Seattle,2565,Amanda Kay,0.08,1,2011/8/26,46375,98144,Technology,232,Telephones and Communication,162.108,West,3085.78,2011/8/27,Regular Air,5.26,Washington,125.99
2013,2,Seattle,308,Glen Caldwell,0.05,1,2013/2/27,18950,98115,Technology,Lexmark Z54se Color Inkjet Printer,Office Machines,1101.9,West,3008.5,2013/3/5,Delivery Truck,14,Washington,90.97
2013,9,Seattle,308,Glen Caldwell,0.03,1,2013/9/19,21249,98115,Technology,StarTAC 8000,Telephones and Communication,-522.995,West,2700.43,2013/9/21,Regular Air,8.99,Washington,205.99
2010,3,Seattle,698,Nelson Hensley,0.05,1,2010/3/27,32869,98105,Furniture,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Office Furnishings,25.04,West,2470.84,2010/3/28,Regular Air,18.45,Washington,51.65
2011,12,Seattle,640,Neal Wolfe,0.09,1,2011/12/30,19556,98119,Office Supplies,Xerox 1908,Paper,469.69,West,2109.51,2012/1/10,Regular Air,4.86,Washington,55.98
2011,9,Seattle,308,Glen Caldwell,0.02,1,2011/9/19,21249,98115,Office Supplies,Belkin Premiere Surge Master II 8-outlet surge protector,Appliances,299.35,West,1968.73,2011/9/21,Regular Air,3.99,Washington,48.58
2011,10,Seattle,308,Glen Caldwell,0.02,1,2011/10/6,40194,98115,Technology,Accessory27,Telephones and Communication,-134.5476,West,1964.4,2011/10/8,Regular Air,5,Washington,35.99
2012,1,Seattle,2878,Susan Carroll Berman,0.01,1,2012/1/8,46402,98107,Technology,"Panasonic All Digital Answering System with Caller ID*, KX-TM150B",Telephones and Communication,66.546,West,1961.35,2012/1/9,Regular Air,13.99,Washington,66.99
2010,4,Seattle,640,Neal Wolfe,0.06,1,2010/4/30,45380,98119,Technology,6120,Telephones and Communication,288.09,West,1912.98,2010/5/1,Express Air,8.8,Washington,65.99
2013,2,Seattle,640,Neal Wolfe,0.04,1,2013/2/18,52003,98119,Furniture,Bush Advantage Collection? Round Conference Table,Tables,-776.72,West,1884.21,2013/2/25,Delivery Truck,110.2,Washington,212.6
2013,7,Seattle,2645,Ronnie Dodson,0.1,1,2013/7/9,2209,98103,Technology,270c,Telephones and Communication,-161.117,West,1752.23,2013/7/10,Regular Air,3,Washington,125.99
2011,8,Seattle,2565,Amanda Kay,0.02,1,2011/8/26,46375,98144,Office Supplies,Xerox 1932,Paper,389.07,West,1622.03,2011/8/28,Regular Air,5.09,Washington,35.44
2011,8,Seattle,1280,Harold Albright,0.06,1,2011/8/10,10435,98119,Office Supplies,Boston KS Multi-Size Manual Pencil Sharpener,Pens & Art Supplies,-14.31,West,1559.08,2011/8/12,Regular Air,8.99,Washington,22.99
2012,12,Seattle,308,Glen Caldwell,0.01,1,2012/12/20,48515,98115,Office Supplies,White GlueTop Scratch Pads,Paper,327.45,West,1451.6,2012/12/20,Express Air,1.97,Washington,15.04
2010,4,Seattle,698,Nelson Hensley,0.1,1,2010/4/7,8994,98105,Technology,Keytronic Designer 104- Key Black Keyboard,Computer Peripherals,-580.32,West,1423.35,2010/4/9,Regular Air,19.99,Washington,40.48
2011,4,Seattle,117,Linda Weiss,0.01,1,2011/4/2,19812,98103,Furniture,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Tables,-163.2,West,1358.78,2011/4/7,Delivery Truck,45.7,Washington,550.98
2012,1,Seattle,2878,Susan Carroll Berman,0.01,1,2012/1/8,46402,98107,Technology,StarTAC 7797,Telephones and Communication,21.1716,West,1320.74,2012/1/9,Express Air,2.5,Washington,115.99
2013,4,Seattle,117,Linda Weiss,0.07,1,2013/4/24,23172,98103,Technology,Soundgear TeleForum DX Desktop Conference Phone,Office Machines,147.6,West,1191.73,2013/4/29,Regular Air,13.99,Washington,96.45
2010,8,Seattle,698,Nelson Hensley,0.08,1,2010/8/7,53410,98105,Office Supplies,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Appliances,-253.11,West,1154.12,2010/8/9,Regular Air,13.32,Washington,14.81
2013,8,Seattle,1280,Harold Albright,0.05,1,2013/8/10,10435,98119,Office Supplies,"Hunt BOSTON? Vista? Battery-Operated Pencil Sharpener, Black",Pens & Art Supplies,-162.24,West,1075.74,2013/8/11,Regular Air,7.95,Washington,11.66
2011,2,Seattle,698,Nelson Hensley,0.04,1,2011/2/1,58788,98105,Technology,Belkin ErgoBoard? Keyboard,Computer Peripherals,43.72,West,983.78,2011/2/3,Regular Air,6.5,Washington,30.98
2012,1,Seattle,2878,Susan Carroll Berman,0.03,1,2012/1/8,46402,98107,Furniture,"Deflect-o SuperTray? Unbreakable Stackable Tray, Letter, Black",Office Furnishings,129.152,West,918.08,2012/1/10,Regular Air,8.55,Washington,29.18
2011,5,Seattle,308,Glen Caldwell,0.07,1,2011/5/26,43526,98115,Office Supplies,"Peel & Seel? Recycled Catalog Envelopes, Brown",Envelopes,-2.23,West,812.96,2011/5/26,Regular Air,6.97,Washington,11.58
2011,12,Seattle,1280,Harold Albright,0.05,1,2011/12/22,22656,98119,Technology,Belkin ErgoBoard? Keyboard,Computer Peripherals,-77.89,West,587.67,2011/12/24,Express Air,6.5,Washington,30.98
2013,7,Seattle,494,Jimmy Alston Holder,0.08,1,2013/7/27,88910,98115,Furniture,Ultra Commercial Grade Dual Valve Door Closer,Office Furnishings,391.23,West,567,2013/8/1,Regular Air,3.04,Washington,39.89
2011,5,Seattle,308,Glen Caldwell,0,1,2011/5/26,43526,98115,Office Supplies,Eldon Jumbo ProFile? Portable File Boxes Graphite/Black,Storage & Organization,-43.22,West,471.62,2011/5/27,Regular Air,8.78,Washington,15.31
2010,3,Seattle,2878,Susan Carroll Berman,0,1,2010/3/2,54369,98107,Technology,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Computer Peripherals,82.31,West,421.08,2010/3/4,Express Air,1.99,Washington,8.33
2011,7,Seattle,1280,Harold Albright,0.04,1,2011/7/24,15463,98119,Office Supplies,Xerox 1920,Paper,-193.48,West,354.4,2011/7/26,Express Air,7.5,Washington,5.98
2012,1,Seattle,308,Glen Caldwell,0,1,2012/1/6,29958,98115,Office Supplies,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Binders and Binder Accessories,-115.6808,West,346.83,2012/1/7,Regular Air,5.19,Washington,6.37
2010,3,Seattle,1280,Harold Albright,0.07,1,2010/3/1,19042,98119,Office Supplies,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Binders and Binder Accessories,54.9015,West,327.61,2010/3/2,Regular Air,7.47,Washington,40.98
2010,3,Seattle,698,Nelson Hensley,0.06,1,2010/3/27,32869,98105,Technology,"Imation Neon Mac Format Diskettes, 10/Pack",Computer Peripherals,-82.83,West,322.03,2010/3/28,Regular Air,2.83,Washington,8.12
2012,6,Seattle,308,Glen Caldwell,0.1,1,2012/6/6,33540,98115,Office Supplies,Lumber Crayons,Pens & Art Supplies,-27.15,West,318.32,2012/6/10,Regular Air,4.82,Washington,9.85
2013,3,Seattle,308,Glen Caldwell,0.1,1,2013/3/30,37895,98115,Office Supplies,Standard Line? “While You Were Out” Hardbound Telephone Message Book,Paper,24.2,West,304.65,2013/4/2,Regular Air,8.32,Washington,21.98
2010,8,Seattle,308,Glen Caldwell,0.01,1,2010/8/14,37760,98115,Technology,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Computer Peripherals,10.74,West,280.62,2010/8/15,Regular Air,1.99,Washington,8.33
2013,7,Seattle,2565,Amanda Kay,0.08,1,2013/7/20,49927,98144,Furniture,"Master Giant Foot? Doorstop, Safety Yellow",Office Furnishings,13.44,West,277.9,2013/7/22,Regular Air,4,Washington,7.59
2013,7,Seattle,2645,Ronnie Dodson,0.08,1,2013/7/9,2209,98103,Office Supplies,Newell 336,Pens & Art Supplies,25.88,West,245.26,2013/7/9,Regular Air,0.94,Washington,4.28
2013,7,Seattle,308,Glen Caldwell,0,1,2013/7/22,29764,98115,Office Supplies,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Binders and Binder Accessories,-8.5905,West,231.13,2013/7/23,Express Air,8.4,Washington,15.01
2010,4,Seattle,117,Linda Weiss,0.01,1,2010/4/4,13959,98103,Office Supplies,Avery 493,Labels,112.06,West,228.46,2010/4/6,Regular Air,0.5,Washington,4.91
2011,9,Seattle,2645,Ronnie Dodson,0.09,1,2011/9/25,33505,98103,Office Supplies,EcoTones? Memo Sheets,Paper,20.82,West,213.48,2011/9/29,Regular Air,1.3,Washington,4
2012,6,Seattle,640,Neal Wolfe,0.05,1,2012/6/12,45671,98119,Furniture,DAX Solid Wood Frames,Office Furnishings,7,West,204.64,2012/6/19,Regular Air,6.02,Washington,9.77
2013,7,Seattle,2565,Amanda Kay,0.01,1,2013/7/20,49927,98144,Office Supplies,Cardinal Holdit Business Card Pockets,Binders and Binder Accessories,-54.0845,West,193.21,2013/7/20,Regular Air,4.95,Washington,4.98
2011,8,Seattle,640,Neal Wolfe,0.01,1,2011/8/31,17542,98119,Office Supplies,Avery 49,Labels,43.37,West,191.93,2011/9/2,Regular Air,0.5,Washington,2.88
2013,12,Seattle,117,Linda Weiss,0.04,1,2013/12/26,16772,98103,Office Supplies,Avery 479,Labels,32.81,West,191.42,2013/12/28,Regular Air,0.5,Washington,2.61
2013,8,Seattle,117,Linda Weiss,0.02,1,2013/8/16,36038,98103,Office Supplies,Newell 35,Pens & Art Supplies,-89.06,West,190.52,2013/8/18,Regular Air,5,Washington,3.28
2013,1,Seattle,2645,Ronnie Dodson,0.06,1,2013/1/5,13444,98103,Office Supplies,Wirebound Voice Message Log Book,Paper,21.848,West,168.48,2013/1/8,Regular Air,0.88,Washington,4.76
2013,4,Seattle,2565,Amanda Kay,0.08,1,2013/4/8,31171,98144,Office Supplies,Presstex Flexible Ring Binders,Binders and Binder Accessories,32.1895,West,161.02,2013/4/9,Regular Air,1.49,Washington,4.55
2011,11,Seattle,640,Neal Wolfe,0.1,1,2011/11/19,8001,98119,Office Supplies,"Ampad? Evidence? Wirebond Steno Books, 6"" x 9""",Paper,-81.08,West,128.18,2011/11/21,Regular Air,7.09,Washington,2.18
2012,3,Seattle,698,Nelson Hensley,0.04,1,2012/3/16,11968,98105,Office Supplies,Avery Hi-Liter? Fluorescent Desk Style Markers,Pens & Art Supplies,26.09,West,123.62,2012/3/16,Regular Air,0.85,Washington,3.38
2010,1,Seattle,117,Linda Weiss,0.03,1,2010/1/3,7909,98103,Office Supplies,"Dixon Prang? Watercolor Pencils, 10-Color Set with Brush",Pens & Art Supplies,9.82,West,122.23,2010/1/4,Regular Air,1.2,Washington,4.26
2013,7,Seattle,2565,Amanda Kay,0.04,1,2013/7/20,49927,98144,Office Supplies,Stockwell Push Pins,Rubber Bands,6.67,West,120.8,2013/7/21,Regular Air,0.78,Washington,2.18
2010,5,Seattle,494,Jimmy Alston Holder,0.06,1,2010/5/15,88905,98115,Technology,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Computer Peripherals,-36.63,West,101.26,2010/5/17,Regular Air,2.38,Washington,8.32
2010,4,Seattle,117,Linda Weiss,0.07,1,2010/4/9,58914,98103,Technology,Fuji Slim Jewel Case CD-R,Computer Peripherals,-55.84,West,99.94,2010/4/11,Regular Air,1.99,Washington,2.12
2013,2,Seattle,640,Neal Wolfe,0.1,1,2013/2/18,52003,98119,Technology,Accessory36,Telephones and Communication,-300.388,West,93.34,2013/2/18,Regular Air,5,Washington,55.99
